,Datetime,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
3135,2023-01-17 09:30:00-05:00,121.7300033569336,180.11000061035156,130.25,25.809999465942383,124.27999877929688,65.45999908447266,104.53500366210938,241.74000549316406,58.22999954223633,113.68000030517578,4010.139892578125
3136,2023-01-17 10:30:00-05:00,120.47000122070312,179.47999572753906,129.24000549316406,25.645000457763672,122.70999908447266,65.12999725341797,103.62000274658203,239.67999267578125,58.18000030517578,113.06999969482422,3990.429931640625
3137,2023-01-17 11:30:00-05:00,120.22000122070312,180.30999755859375,129.08999633789062,25.60140037536621,121.7699966430664,64.82499694824219,103.25,238.18499755859375,58.244998931884766,112.91999816894531,3989.8798828125
3138,2023-01-17 12:30:00-05:00,119.86000061035156,180.27999877929688,129.2550048828125,25.55500030517578,121.54000091552734,64.6698989868164,103.2300033569336,239.02000427246094,58.22999954223633,112.81999969482422,3995.070068359375
3139,2023-01-17 13:30:00-05:00,119.8499984741211,180.8000030517578,129.50469970703125,25.585500717163086,121.80999755859375,64.86000061035156,103.16000366210938,238.55999755859375,58.2755012512207,113.02999877929688,3992.1201171875
3140,2023-01-17 14:30:00-05:00,119.72000122070312,179.6999969482422,129.40330505371094,25.59000015258789,121.58000183105469,64.62999725341797,102.5199966430664,237.66000366210938,58.236000061035156,112.88999938964844,3993.3701171875
3141,2023-01-17 15:30:00-05:00,120.23999786376953,180.47000122070312,130.0399932861328,25.549999237060547,121.66000366210938,64.7249984741211,102.52999877929688,237.85000610351562,58.45000076293945,112.94000244140625,3990.699951171875
3142,2023-01-18 09:30:00-05:00,123.56999969482422,182.13499450683594,133.52000427246094,25.594999313354492,125.61000061035156,66.87999725341797,105.38999938964844,242.91000366210938,59.2400016784668,113.87999725341797,4007.550048828125
3143,2023-01-18 10:30:00-05:00,121.97000122070312,180.25,132.0399932861328,25.479999542236328,123.9800033569336,65.94999694824219,104.52999877929688,240.91000366210938,58.70500183105469,113.06999969482422,3967.6201171875
3144,2023-01-18 11:30:00-05:00,120.0199966430664,178.1300048828125,130.09500122070312,25.385000228881836,121.69999694824219,64.73999786376953,103.375,237.0800018310547,57.72999954223633,111.33000183105469,3950.409912109375
3145,2023-01-18 12:30:00-05:00,119.94000244140625,177.61000061035156,129.91000366210938,25.360000610351562,121.79900360107422,64.52999877929688,103.06999969482422,236.0,57.689998626708984,111.1050033569336,3946.449951171875
3146,2023-01-18 13:30:00-05:00,120.16000366210938,178.25999450683594,130.22000122070312,25.290000915527344,121.83999633789062,64.97000122070312,103.20999908447266,236.91000366210938,57.79999923706055,111.08999633789062,3950.669921875
3147,2023-01-18 14:30:00-05:00,119.20999908447266,177.63999938964844,129.02000427246094,25.229999542236328,121.61499786376953,64.54000091552734,102.70999908447266,234.83999633789062,57.29999923706055,110.86499786376953,3941.75
