Date,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
2012-02-07,35.802978515625,65.04837036132812,42.265220642089844,11.818652153015137,15.222931861877441,68.65798950195312,,83.76571655273438,58.5493049621582,52.82231521606445,1347.050048828125
2012-02-08,35.96725845336914,65.00574493408203,42.37550735473633,11.685144424438477,15.579933166503906,67.9769287109375,,84.91764068603516,57.7465705871582,52.483970642089844,1349.9599609375
2012-02-09,35.61879348754883,64.76829528808594,42.767250061035156,11.71091079711914,15.541803359985352,68.25852966308594,,85.17276763916016,57.91593933105469,52.21333312988281,1351.949951171875
2012-02-10,35.96725845336914,64.10458374023438,42.53145217895508,11.755411148071289,15.278382301330566,67.25655364990234,,84.39964294433594,56.83334732055664,51.548973083496094,1342.6400146484375
2012-02-13,36.246036529541016,64.77435302734375,43.120941162109375,11.820990562438965,15.070418357849121,68.147216796875,,86.4715805053711,57.46669006347656,51.93036651611328,1351.77001953125
2012-02-14,36.639320373535156,64.84134674072266,43.26166534423828,11.877202987670898,15.345820426940918,68.10789489746094,,85.65206909179688,57.29731750488281,52.08414840698242,1350.5
2012-02-15,36.56462860107422,64.42412567138672,43.67622756958008,11.980260848999023,15.23426342010498,67.95074462890625,,87.71625518798828,56.9732666015625,51.74580001831055,1343.22998046875
2012-02-16,36.55963134765625,65.35676574707031,44.733524322509766,12.18636703491211,15.37022876739502,68.32402038574219,,88.81405639648438,57.488792419433594,52.53935241699219,1358.0400390625
2012-02-17,36.85097122192383,65.44264221191406,43.48987579345703,12.247268676757812,15.143627166748047,68.0555191040039,,87.87861633300781,57.45554733276367,52.668514251708984,1361.22998046875
2012-02-21,37.08706283569336,66.51638793945312,43.98428726196289,12.16060733795166,15.272612571716309,68.37641143798828,,87.94821166992188,58.07638168334961,53.25292205810547,1362.2099609375
2012-02-22,37.23775863647461,65.95803833007812,43.988075256347656,12.132503509521484,15.17152214050293,67.62329864501953,,87.90179443359375,59.1258430480957,53.46821975708008,1357.6600341796875
2012-02-23,37.57933807373047,66.47957611083984,44.307552337646484,12.008371353149414,15.230780601501465,68.54669189453125,,88.67489624023438,58.82283020019531,53.529701232910156,1363.4599609375
2012-02-24,38.15201187133789,66.92745971679688,44.70689392089844,12.14421272277832,14.941436767578125,68.01622009277344,,89.8655014038086,59.01498794555664,53.72655487060547,1365.739990234375
2012-02-27,38.393123626708984,67.26490020751953,43.972869873046875,12.167634963989258,14.85428237915039,68.42877960205078,,88.05642700195312,58.46807098388672,53.65891647338867,1367.5899658203125
2012-02-28,38.81509017944336,67.25265502929688,44.34939956665039,12.125473976135254,14.526590347290039,69.06404113769531,,86.51797485351562,58.224178314208984,53.60356140136719,1372.1800537109375
2012-02-29,38.45339584350586,66.95201110839844,43.303504943847656,12.151239395141602,14.484753608703613,68.35021209716797,,84.76300811767578,57.359458923339844,53.20985794067383,1365.6800537109375
2012-03-01,39.29229736328125,67.3447036743164,44.463497161865234,12.214479446411133,14.892630577087402,68.67765045166016,,86.51020050048828,57.92115783691406,53.4128532409668,1374.0899658203125
2012-03-02,39.00597381591797,67.25265502929688,43.318721771240234,12.247268676757812,14.704381942749023,68.34368133544922,,83.80437469482422,57.049034118652344,53.10528564453125,1369.6300048828125
2012-03-05,38.96075439453125,67.07472229003906,43.05250930786133,12.284744262695312,14.90308666229248,67.79356384277344,,82.0726089477539,55.94043731689453,53.523582458496094,1364.3299560546875
2012-03-06,38.403167724609375,66.78633117675781,42.86992645263672,12.120789527893066,14.638150215148926,66.16291809082031,,79.8383560180664,54.53620529174805,52.816162109375,1343.3599853515625
2012-03-07,38.68949508666992,67.16062927246094,43.02968215942383,12.116108894348145,14.833367347717285,65.76782989501953,,81.43868255615234,55.20875930786133,52.797725677490234,1352.6300048828125
2012-03-08,38.789981842041016,67.51034545898438,43.5126838684082,12.059896469116211,15.213350296020508,66.4065170288086,,83.26316833496094,56.03651428222656,52.182586669921875,1365.9100341796875
2012-03-09,38.75982666015625,67.22810363769531,43.729469299316406,12.062238693237305,15.303988456726074,66.30116271972656,,83.92032623291016,56.051307678222656,51.856544494628906,1370.8699951171875
2012-03-12,38.83517837524414,67.49195098876953,43.25406265258789,12.137186050415039,15.26215934753418,64.81318664550781,,82.69107818603516,54.7061882019043,52.62544631958008,1371.0899658203125
2012-03-13,39.061222076416016,68.22209930419922,44.440670013427734,12.120789527893066,15.35279369354248,65.82711029052734,,83.44100189208984,55.2604866027832,53.43130874633789,1395.949951171875
2012-03-14,38.935646057128906,67.915283203125,43.61537551879883,11.912337303161621,15.307476997375488,65.12918090820312,,82.25817108154297,54.7061882019043,52.91457748413086,1394.280029296875
2012-03-15,38.49358367919922,67.51034545898438,43.976680755615234,11.942787170410156,15.303988456726074,65.11605834960938,,82.3741455078125,55.37134552001953,52.9576301574707,1402.5999755859375
2012-03-16,38.769874572753906,67.66374206542969,44.41404342651367,11.844415664672852,15.405089378356934,66.22213745117188,,85.049072265625,56.73124313354492,53.17293930053711,1404.1700439453125
2012-03-19,39.21695327758789,67.92141723632812,44.646034240722656,12.078629493713379,15.530585289001465,66.82787322998047,,86.05406188964844,56.98252487182617,53.51125717163086,1409.75
2012-03-20,38.96578598022461,66.92745971679688,43.62678909301758,12.022421836853027,15.265649795532227,64.49714660644531,,82.21949768066406,55.955223083496094,53.2713623046875,1405.52001953125
2012-03-21,38.82514190673828,66.2095947265625,43.28449630737305,12.006026268005371,15.227291107177734,64.34571075439453,,80.24034881591797,54.69880676269531,52.90843200683594,1402.8900146484375
2012-03-22,38.12186050415039,64.63888549804688,41.96857833862305,12.027104377746582,15.119226455688477,63.04206466674805,,77.84375,53.19849395751953,52.490142822265625,1392.780029296875
2012-03-23,38.43331527709961,65.258544921875,42.4934196472168,11.91701889038086,15.338848114013672,64.27325439453125,,78.6632308959961,54.085365295410156,52.62544631958008,1397.1099853515625
2012-03-26,38.860294342041016,66.16665649414062,42.656959533691406,11.92170524597168,15.760671615600586,65.2938232421875,,81.17579650878906,53.50890350341797,53.535888671875,1416.510009765625
2012-03-27,38.59907150268555,65.67577362060547,42.32227325439453,11.898285865783691,15.338848114013672,64.79340362548828,,82.45142364501953,51.70554733276367,53.2836799621582,1412.52001953125
2012-03-28,38.16707992553711,64.9701919555664,41.69474411010742,11.867830276489258,15.18545913696289,62.44950485229492,,81.48465728759766,51.572513580322266,52.816162109375,1405.5400390625
2012-03-29,38.0766487121582,65.55921936035156,41.462745666503906,11.701545715332031,15.073911666870117,62.172969818115234,,81.36094665527344,51.099510192871094,52.951499938964844,1403.280029296875
2012-03-30,38.18214416503906,65.78009796142578,42.25381851196289,11.820990562438965,15.115737915039062,62.69969177246094,,86.30290985107422,51.68338394165039,53.35132598876953,1408.469970703125
2012-04-02,38.61416244506836,66.44889831542969,43.10954284667969,11.92170524597168,15.143627166748047,64.18110656738281,,86.69734191894531,51.616859436035156,53.56047439575195,1419.0400390625
2012-04-03,38.33285140991211,65.73715209960938,43.189395904541016,11.99665641784668,14.781072616577148,63.5161247253418,,86.56588745117188,51.535552978515625,52.797725677490234,1413.3800048828125
2012-04-04,38.267547607421875,64.79226684570312,42.03322982788086,11.7764892578125,14.847315788269043,62.166385650634766,,84.78707885742188,50.76693344116211,52.27482604980469,1398.9599609375
2012-04-05,37.85563659667969,64.27072143554688,41.52359390258789,11.872525215148926,14.686954498291016,61.422386169433594,,84.76387786865234,50.567386627197266,52.1764030456543,1398.0799560546875
2012-04-09,37.69991683959961,63.497642517089844,40.861839294433594,11.76712417602539,14.80198860168457,60.164852142333984,,83.124267578125,49.95393753051758,51.598182678222656,1382.199951171875
2012-04-10,37.01674270629883,62.24598693847656,39.553524017333984,11.542274475097656,14.582365989685059,58.99947738647461,,81.299072265625,49.71005630493164,50.5462646484375,1358.5899658203125
2012-04-11,36.9464111328125,61.939208984375,39.154178619384766,11.549300193786621,14.470808982849121,58.47275161743164,,80.1544418334961,50.34565353393555,50.87230682373047,1368.7099609375
2012-04-12,37.438690185546875,62.94544219970703,40.08371353149414,11.731988906860352,14.557963371276855,59.99368667602539,22.85723304748535,83.39496612548828,51.986392974853516,51.42592239379883,1387.5699462890625
2012-04-13,36.986602783203125,61.83489227294922,39.36371612548828,11.80927848815918,14.509161949157715,58.314762115478516,24.87404441833496,82.51331329345703,50.537818908691406,51.02610778808594,1370.260009765625
2012-04-16,37.08706283569336,62.28278732299805,39.1503791809082,11.806941032409668,13.947896003723145,57.452239990234375,24.57151985168457,80.89688873291016,49.84310531616211,51.67814254760742,1369.5699462890625
